hrc_core_z,mortality_probability,ci_low,ci_high,database
0.641310968002554,0.0650331652169233,0.0560573395670035,0.0753314922305263,MIMIC-IV
0.668406687991064,0.0648933103876527,0.0558891743038667,0.0752324807061999,MIMIC-IV
0.695502407979574,0.064752431224583,0.0557183733333511,0.0751347035333766,MIMIC-IV
0.722598127968085,0.0646105430954775,0.0555453680490972,0.0750376380377104,MIMIC-IV
0.749693847956595,0.0644676613494091,0.0553705521604877,0.0749408080635913,MIMIC-IV
0.776789567945105,0.0643238013149882,0.0551942828540552,0.0748437826105008,MIMIC-IV
0.803885287933615,0.0641789782986095,0.0550168821584617,0.0747461742663869,MIMIC-IV
0.830981007922126,0.0640332075827199,0.0548386384491748,0.0746476375019872,MIMIC-IV
0.858076727910636,0.0638865044241061,0.0546598080392755,0.0745478668797084,MIMIC-IV
0.885172447899147,0.0637388840522032,0.0544806168124678,0.0744465952210454,MIMIC-IV
0.912268167887657,0.0635903616674228,0.0543012618630722,0.0743435917678041,MIMIC-IV
0.939363887876167,0.0634409524395028,0.0541219131154899,0.074238660364694,MIMIC-IV
0.966459607864677,0.0632906715058774,0.0539427149022805,0.0741316376841945,MIMIC-IV
0.993555327853187,0.0631395339700679,0.0537637874856643,0.0740223915089379,MIMIC-IV
1.0206510478417,0.0629875549000944,0.0535852285119877,0.073910819082118,MIMIC-IV
1.04774676783021,0.0628347493269086,0.0534071143925961,0.0737968455325327,MIMIC-IV
1.07484248781872,0.0626811322428479,0.053229501607725,0.0736804223777009,MIMIC-IV
1.10193820780723,0.0625267186001096,0.0530524279325605,0.0735615261059514,MIMIC-IV
1.12903392779574,0.0623715233092482,0.0528759135866284,0.0734401568363786,MIMIC-IV
1.15612964778425,0.0622155612376916,0.0526999623092309,0.0733163370539934,MIMIC-IV
1.18322536777276,0.0620588472082809,0.0525245623648499,0.0731901104162059,MIMIC-IV
1.21032108776127,0.0619013959978297,0.0523496874833274,0.0730615406258733,MIMIC-IV
1.23741680774978,0.0617432223357066,0.0521752977402971,0.0729307103654978,MIMIC-IV
1.26451252773829,0.0615843409024375,0.052001340383795,0.0727977202866885,MIMIC-IV
1.2916082477268,0.0614247663283305,0.0518277506132904,0.0726626880487023,MIMIC-IV
1.31870396771531,0.0612645131921222,0.0516544523175555,0.0725257473996922,MIMIC-IV
1.34579968770382,0.0611035960196454,0.0514813587778733,0.0723870472942116,MIMIC-IV
1.37289540769233,0.0609420292825185,0.0513083733430791,0.072246751040532,MIMIC-IV
1.39999112768084,0.0607798273968562,0.0511353900828512,0.0721050354714012,MIMIC-IV
1.42708684766935,0.0606170047220028,0.0509622944255277,0.0719620901320183,MIMIC-IV
1.45418256765786,0.0604535755592864,0.0507889637865187,0.0718181164791991,MIMIC-IV
1.48127828764637,0.0602895541507946,0.0506152681931218,0.0716733270859724,MIMIC-IV
